kategori,arama_niyeti,niyet_tanimi,source_id,kaynak_adi,ornek_kayit,ornek_kayit_basligi,kanit_gerekcesi,beklenen_benzersiz_katki,alinabilen_alan,bagimsizlik_grubu,dil_pazar,tazelik,erisim_kisiti,fallback,aday_sorgu_yuzeyi,incelenen_belge_sayisi
oyun,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0527,SteamDB,doc-c9d091b3b2e8 · https://steamdb.info/,SteamDB,fiyat = $69.99,"Oyun dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri",fiyat,grup-source-0527,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-03,"arşiv kopyası (Common Crawl), canlı değil · erişim anlığı 2026-09-03 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Steam,opensearch · https://steamdb.info/opensearch.xml,1
oyun,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0521,itch.io,doc-efeb6675d1c8 · https://atpprojects.itch.io/question,The Question by ATP Projects,"problem_demand yüzeyi olarak çekildi, 1044 karakter metin","Oyun dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0521,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://itch.io/search?q={kelime},1
regule-sektor,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0384,SPK,doc-16d4dfad8790 · https://www.spk.com.tr/Urunler,Ürünler | SPK Boru & Fitting,"competitor_discovery yüzeyi olarak çekildi, 1477 karakter metin","Finans ve fintech dikeyi, Regülasyon ve hukuk kaynakları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0384,tr · pazar TR,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",UK Information Commissioner's Office,fulltext · tam metin elde (34891 bayt),1
regule-sektor,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0404,UK Information Commissioner's Office,doc-54b396ca9e05 · https://ico.org.uk/for-organisations/direct-marketing-and-privacy-and-electronic-communica,Complaints | ICO,surum = 3.0,"Regülasyon ve hukuk kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri","mevzuat_atfi, surum",grup-source-0404,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SPK,site_search · https://icosearch.ico.org.uk/s/search.html?query={kelime},1
regule-sektor,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0405,Competition and Markets Authority,doc-091116dfa9fa · https://www.gov.uk/browse,Services and information - GOV.UK,surum = 3.0,"Regülasyon ve hukuk kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri","mevzuat_atfi, surum",grup-source-0266,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SPK,opensearch · https://www.gov.uk/search/opensearch.xml,1
regule-sektor,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0401,Consumer Financial Protection Bureau,doc-8836753c311f · https://www.consumerfinance.gov/complaint/,Submit a complaint | Consumer Financial Protection Bureau,"dissatisfaction yüzeyi olarak çekildi, 10988 karakter metin","Regülasyon ve hukuk kaynakları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0401,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-07-15),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",UK Information Commissioner's Office,site_search · https://www.consumerfinance.gov/search/?q={kelime},1
regule-sektor,dissatisfaction,Mevcut çözümlerle ilgili şikâyet ve eksikler,source-0404,UK Information Commissioner's Office,doc-54b396ca9e05 · https://ico.org.uk/for-organisations/direct-marketing-and-privacy-and-electronic-communica,Complaints | ICO,"dissatisfaction yüzeyi olarak çekildi, 3137 karakter metin","bu hücrede yalnız burada: mevzuat_atfi, surum","mevzuat_atfi, surum",grup-source-0404,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Consumer Financial Protection Bureau,site_search · https://icosearch.ico.org.uk/s/search.html?query={kelime},1
regule-sektor,existing_alternatives,"Bugün hangi ürün, yöntem veya workaround kullanıldığı",source-0401,Consumer Financial Protection Bureau,doc-804f0c206f80 · https://www.consumerfinance.gov/owning-a-home/compare/,Choosing a loan offer | Consumer Financial Protection Bureau,"existing_alternatives yüzeyi olarak çekildi, 4391 karakter metin","Regülasyon ve hukuk kaynakları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0401,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-02-18),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://www.consumerfinance.gov/search/?q={kelime},1
regule-sektor,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0382,BTK,doc-52494270bdd5 · https://www.btk.gov.tr/,Bilgi Teknolojileri ve İletişim Kurumu,yil_araligi = 2026-2027,"Regülasyon ve hukuk kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri","mevzuat_atfi, yil_araligi",grup-source-0382,tr · pazar TR,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",SPK,local_index · yerel dizinde 18 adres (ağsız arama),1
regule-sektor,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0384,SPK,doc-bb4e35b2da9d · https://www.spk.com.tr/,SPK Boru & Fitting | Söğüt Plastik,yil_araligi = 1976-2026,"Finans ve fintech dikeyi, Regülasyon ve hukuk kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",yil_araligi,grup-source-0384,tr · pazar TR,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",BTK,fulltext · tam metin elde (34891 bayt),1
regule-sektor,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0393,European Medicines Agency,doc-b863db524518 · https://www.ema.europa.eu/en/homepage,European Medicines Agency (EMA),yil_araligi = 1995 - 2026,"Regülasyon ve hukuk kaynakları, Sağlık ve biyoteknoloji dikeyi · alanları başka kaynakta da var, çapraz doğrulama değeri","mevzuat_atfi, yil_araligi",grup-source-0267,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2023-03-30),"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",BTK,local_index · yerel dizinde 163 adres (ağsız arama),1
regule-sektor,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0395,European Securities and Markets Authority,doc-8b26e285e6ae · https://www.esma.europa.eu/,| European Securities and Markets Authority,yil_araligi = 2023-2028,"Regülasyon ve hukuk kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri","mevzuat_atfi, yil_araligi",grup-source-0267,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",BTK,fulltext · tam metin elde (92086 bayt),1
regule-sektor,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0401,Consumer Financial Protection Bureau,doc-d86cbfe3b9fc · https://www.consumerfinance.gov/,Consumer Financial Protection Bureau,yil_araligi = 2026-2030,"Regülasyon ve hukuk kaynakları · alanları başka kaynakta da var, çapraz doğrulama değeri",yil_araligi,grup-source-0401,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-05-28),"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",BTK,site_search · https://www.consumerfinance.gov/search/?q={kelime},1
regule-sektor,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0404,UK Information Commissioner's Office,doc-05ed7463055e · https://ico.org.uk/for-organisations/foi/case-studies/,Case studies | ICO,"use_case yüzeyi olarak çekildi, 3142 karakter metin","Regülasyon ve hukuk kaynakları · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0404,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://icosearch.ico.org.uk/s/search.html?query={kelime},1
saglik,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0422,NICE,doc-b238b0fd74cc · https://www.nice.com/products,AI Customer Experience Solutions | NiCE,"competitor_discovery yüzeyi olarak çekildi, 10911 karakter metin","Sağlık ve biyoteknoloji dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0422,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2024-04-17),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://www.nice.com/search?q=,1
saglik,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0422,NICE,doc-f67bbd60814d · https://www.nice.com/pricing,CXone Packages and Pricing | NiCE,fiyat = $110,bu hücrede yalnız burada: fiyat,fiyat,grup-source-0422,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2026-07-23),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://www.nice.com/search?q=,1
saglik,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0393,European Medicines Agency,doc-b863db524518 · https://www.ema.europa.eu/en/homepage,European Medicines Agency (EMA),yil_araligi = 1995 - 2026,bu hücrede yalnız burada: mevzuat_atfi,"mevzuat_atfi, yil_araligi",grup-source-0267,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2023-03-30),"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",CDC,local_index · yerel dizinde 163 adres (ağsız arama),1
saglik,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0423,CDC,doc-499aeaedd1cd · https://cdc.com/about-us/community/,Community | CDC,"problem_demand yüzeyi olarak çekildi, 6972 karakter metin","Sağlık ve biyoteknoloji dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0423,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",European Medicines Agency,fulltext · tam metin elde (123572 bayt),1
saglik,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0431,Global Health Data Exchange,doc-ce17a0e9d2d5 · https://ghdx.healthdata.org/recent/feed,GHDx: Recent,yil_araligi = 1990-2023,bu hücrede yalnız burada: gosterge,"gosterge, yil_araligi",grup-source-0431,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-02,"erişim anlığı 2026-09-02 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",European Medicines Agency,local_index · yerel dizinde 11 adres (ağsız arama),2
saglik,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0422,NICE,doc-859bfdbac6d6 · https://www.nice.com/solutions/boost-customer-loyalty,Customer Loyalty Solutions | NiCE CXone,"use_case yüzeyi olarak çekildi, 15369 karakter metin","Sağlık ve biyoteknoloji dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0422,en · pazar global,sayfa yayın tarihi beyan ediyor (en yeni 2024-04-29),"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://www.nice.com/search?q=,1
seyahat,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0503,FlightAware,doc-d0db387b4828 · https://www.flightaware.com/apps,FlightAware - Flight Tracker / Flight Status,"competitor_discovery yüzeyi olarak çekildi, 2167 karakter metin","Seyahat, konaklama ve mobilite dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0503,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),fulltext · tam metin elde (132426 bayt),1
seyahat,observed_market_pricing,"Satıcı sayfasında yayımlanan fiyat, paket ve ticari model",source-0157,Tripadvisor,doc-81d1c6f37665 · https://www.tripadvisor.com/,"Tripadvisor: Over a billion reviews & contributions for Hotels, Attractions, Res",fiyat = $1,bu hücrede yalnız burada: fiyat,fiyat,grup-source-0157,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-03,"arşiv kopyası (Common Crawl), canlı değil · erişim anlığı 2026-09-03 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),site_search · https://www.tripadvisor.com/Search?q={kelime},1
seyahat,problem_demand,Kullanıcıların problemi veya ihtiyacı nasıl anlattığı,source-0490,Skyscanner,doc-429b476ff3da · https://www.skyscanner.com/community,Your ultimate guide to Travel news,"problem_demand yüzeyi olarak çekildi, 2636 karakter metin","Seyahat, konaklama ve mobilite dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0490,tr · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),local_index · yerel dizinde 1547 adres (ağsız arama),2
seyahat,use_case,Kullanım bağlamı ve gerçek iş akışı,source-0502,Moovit,doc-be524d25bf94 · https://moovit.com/resources/case-studies/,Case Studies - Moovit,"use_case yüzeyi olarak çekildi, 4263 karakter metin","Seyahat, konaklama ve mobilite dikeyi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0502,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",(bağımsız yedek YOK),local_index · yerel dizinde 10 adres (ağsız arama),1
turkiye-pazari,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0633,Galata Business Angels,doc-820ae4db92b3 · https://galatabusinessangels.com/tr/kategori/roportaj/,Röportaj - Galata Business Angels,"competitor_discovery yüzeyi olarak çekildi, 4023 karakter metin","Türkiye startup ve teknoloji ekosistemi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0633,tr · pazar TR,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Arya Women Investment Platform,local_index · yerel dizinde 16 adres (ağsız arama),1
turkiye-pazari,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0634,Arya Women Investment Platform,doc-828598886724 · https://www.aryawomen.com/category/arya-genc/,Arya Genç - Arya,"competitor_discovery yüzeyi olarak çekildi, 5558 karakter metin","Türkiye startup ve teknoloji ekosistemi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0634,tr · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Galata Business Angels,local_index · yerel dizinde 3 adres (ağsız arama),1
turkiye-pazari,competitor_discovery,Doğrudan ve dolaylı rakip adayları,source-0636,Meetup,doc-77c33d27c5d5 · https://www.meetup.com/apps/,Download the Meetup App on Apple & Google Play,"competitor_discovery yüzeyi olarak çekildi, 1081 karakter metin","Türkiye startup ve teknoloji ekosistemi · ölçülebilir alan çıkmadı, yüzey kanıtı",(ölçülebilir alan yok),grup-source-0636,en · pazar global,yayın tarihi YOK (unknown_date) · yalnızca toplama anı 2026-09-18,"erişim anlığı 2026-09-18 — GÜNCEL İZİN GARANTİSİ DEĞİL, kullanımdan önce robots yeniden kontrol edilmeli",Galata Business Angels,fulltext · tam metin elde (519606 bayt),1
